,AngerPrototype1,AngerPrototype2,AngerPrototype3,AngerPrototype4,AngerBO1,AngerBO2,AngerBO3,AngerBO4,DisgustPrototype1,DisgustPrototype2,DisgustPrototype3,DisgustPrototype4,DisgustBO1,DisgustBO2,DisgustBO3,DisgustBO4,FearPrototype1,FearPrototype2,FearPrototype3,FearPrototype4,FearBO1,FearBO2,FearBO3,FearBO4,HappinessPrototype1,HappinessPrototype2,HappinessPrototype3,HappinessPrototype4,HappinessBO1,HappinessBO2,HappinessBO3,HappinessBO4,SadnessPrototype1,SadnessPrototype2,SadnessPrototype3,SadnessPrototype4,SadnessBO1,SadnessBO2,SadnessBO3,SadnessBO4,SurprisePrototype1,SurprisePrototype2,SurprisePrototype3,SurprisePrototype4,SurpriseBO1,SurpriseBO2,SurpriseBO3,SurpriseBO4
0,0.8296440496335613,0.9577924484198259,0.706602647610049,0.3152618354464301,0.8355490681450167,0.7520638508371285,0.9795162095804704,0.17030167791013565,0.8518868880090541,0.6383748766057051,0.040912564974696475,0.9836198226619123,0.002448407203244321,0.002448407203244321,0.04433202888573902,0.9577924484198259,0.017542580615614093,0.21555612220306053,0.10424817473721909,0.20709687443242272,0.04400616856658769,0.11307926979549367,0.002448407203244321,0.002448407203244321,0.9877579639837784,0.9877579639837784,0.9674082716942368,0.956692970888824,0.9877579639837784,0.8904326030643334,0.9359590510597332,0.9674082716942368,0.9877579639837784,0.8140063955064831,0.04623875889087773,0.45245266815030905,0.9795162095804706,0.859965682873769,0.9877579639837784,0.23965989677444827,0.01586427448400791,0.005590097634537569,0.8904326030643334,0.016782155185462007,0.9877579639837784,0.9877579639837784,0.002438149776435393,0.9877579639837784
1,0.18169173166803587,0.05093794765768231,0.08004141017626493,0.1484428904720803,0.0798402910781874,0.05815380722302657,0.012306846218227056,0.061232809995283195,0.6168633792454105,0.5579731509950313,0.05093794765768231,0.03700234349654297,0.09180822036276541,0.18169173166803587,0.07551345442833785,0.6561771959352771,0.3763833528070077,0.3763833528070077,0.2337529121931931,0.6864470788002434,0.03012694756033179,0.06978934688497278,0.07984029107818738,0.05093794765768231,0.35218742835175143,0.3836042851732602,0.39349302108079925,0.8274050870386117,0.5237739492001989,0.5237739492001988,0.7493535570170835,0.8006819620680202,0.07786284062284679,0.1897071134574463,0.17030167791013562,0.37638335280700774,0.8749339938217527,0.6837462537568373,0.793674096262305,0.6284848695246386,0.12594809980489335,0.17891084819961467,0.684445956052031,0.7016041638901857,0.4369176781439119,0.47067069178838217,0.6168633792454105,0.7610119622396693
2,0.23312200962361307,0.44380830759332335,0.6465863043045422,0.5657547255137249,0.5273850622801726,0.6601051441865241,0.25737318554492405,0.40744851955934663,0.40228996048513926,0.4500949100635354,0.07551345442833783,0.41274109337843456,0.03242282217128505,0.014358395072707395,0.06684065271150869,0.1477526330248843,0.1718846265673271,0.27483475502576016,0.02028566729968614,0.011931963665744673,0.19401412199379614,0.010228167518566929,0.041200971519830515,0.07020851658581446,0.916104778466792,0.8904326030643334,0.482331577985952,0.8274050870386117,0.9287302989850968,0.956692970888824,0.8274050870386117,0.8904326030643334,0.06581762285518299,0.11357901787303151,0.22798803558602335,0.3203122185793765,0.3842032732384428,0.1629739927579339,0.6899130369625085,0.7674525655618095,0.5237739492001988,0.2436861928766683,0.9161047784667921,0.9436614513020997,0.8603726435149964,0.9287302989850967,0.6938941494117488,0.9161047784667921
3,0.06318867857484228,0.23415526541674062,0.332620477887411,0.022924956365626394,0.2748347550257601,0.22636385020024619,0.453882690862462,0.056999863752909684,0.10597077880854272,0.15494169386417578,0.12236423552739882,0.06867481609036641,0.3842032732384428,0.05510858926270861,0.056999863752909684,0.2436861928766683,0.11357901787303151,0.06318867857484227,0.12236423552739882,0.0776812017484818,0.030126947560331786,0.08964714045666504,0.18667750465120986,0.14112013006050955,0.6641958640542508,0.5753328973843113,0.1295625143296497,0.6284848695246386,0.12236423552739883,0.06318867857484227,0.39349302108079925,0.06318867857484227,0.42117519090165334,0.33262047788741095,0.30873978037848665,0.24368619287666826,0.39372465855784394,0.16297399275793392,0.5579731509950313,0.5074420686754626,0.4863301075752072,0.30873978037848665,0.7201703589555983,0.6051159176059826,0.5753328973843114,0.5753328973843114,0.06318867857484228,0.28805844238291456
4,0.5859422899976768,0.6648561058377347,0.7052252756615547,0.24648420462923426,0.23312200962361299,0.4614404623485605,0.6514631424123533,0.6514631424123534,0.7864474977243411,0.4275745799015491,0.08513617748874551,0.6417819394594778,0.9500412054202156,0.04400616856658769,0.7864474977243411,0.5859422899976768,0.04400616856658769,0.013190380233000811,0.03668666651457478,0.004648597477031475,0.04356039856777186,0.03951470649241401,0.006307637055278023,0.03951470649241401,0.8431756646304874,0.7864474977243411,0.8518868880090542,0.7110307571485913,0.9188503120755137,0.006306442479354811,0.0382092133507184,0.8064065658159045,0.9091783223353637,0.8997078299321128,0.8217508344215807,0.3763833528070077,0.9645535844064427,0.8838875235922176,0.9539010808490996,0.9361363418462849,0.039154915336937296,0.07786284062284679,0.8296440496335613,0.899707829932113,0.8064065658159045,0.9359590510597332,0.8064065658159045,0.9188503120755136
5,0.5304701841857556,0.6168633792454105,0.26416268961475603,0.26416268961475603,0.11666026477698445,0.37197716347506804,0.4777474110630137,0.09718002263382161,0.11783627997136592,0.07786284062284679,0.17891084819961467,0.09746445950786893,0.03700234349654297,0.016716915880841187,0.08189353410018847,0.18273663776601956,0.2111593991257591,0.08964714045666504,0.02027331702171179,0.0918082203627654,0.19401412199379614,0.2663772374108132,0.08639464473657077,0.1005827979370525,0.01851965246921732,0.09530440511646798,0.01912835463187946,0.013151885888088681,0.03012694756033179,0.012536064969903426,0.037308116774911575,0.5859422899976768,0.16073303127350644,0.7610119622396695,0.5273850622801725,0.6168633792454103,0.8998716519547908,0.7455720332084096,0.6336913225737218,0.8140063955064831,0.030053038000403688,0.027300445782027772,0.5753328973843113,0.5156773992407947,0.5753328973843113,0.6168633792454105,0.5753328973843113,0.6381508065592094
6,0.33262047788741095,0.11357901787303151,0.24368619287666826,0.1926856677319286,0.3087397803784867,0.3087397803784867,0.3087397803784867,0.18629330463907887,0.2583248965865188,0.22206358372827745,0.06318867857484227,0.14112013006050955,0.2111593991257591,0.3423624310285878,0.3087397803784866,0.332620477887411,0.18629330463907887,0.30873978037848665,0.07088509576696811,0.15494169386417575,0.11666026477698443,0.07768120174848181,0.16697411067187304,0.22206358372827745,0.1059707788085427,0.1862933046390789,0.2111593991257591,0.4669046908068068,0.5964180031090851,0.03129041916719123,0.1862933046390789,0.28805844238291456,0.2583248965865188,0.2880584423829145,0.07768120174848181,0.1295625143296497,0.5074420686754627,0.4863301075752072,0.48633010757520734,0.42117519090165334,0.03719483941467632,0.16666666666666666,0.4669046908068068,0.33262047788741095,0.33262047788741095,0.2880584423829145,0.24368619287666826,0.4211751909016533
7,0.7213379054789083,0.46391890992297513,0.4706706917883822,0.6465863043045423,0.7213379054789083,0.7798085617518012,0.47511942464492213,0.8731715739650103,0.7257976689399996,0.9436614513020996,0.4933516455211341,0.4933516455211341,0.015450466457728547,0.20448859042674103,0.9188503120755136,0.016652181837359687,0.1338115770749312,0.10145579244445299,0.00898473093936249,0.13269396438612097,0.008362227885313983,0.20189004418448153,0.002438149776435393,0.0024106966491060353,0.034348747539133063,0.013022982586716855,0.12974823017120954,0.8904326030643331,0.9674082716942368,0.9674082716942368,0.916104778466792,0.8431756646304874,0.0057971452714671,0.005609920938910111,0.06244917566877597,0.8385332118513689,0.9674082716942368,0.9188503120755136,0.9188503120755136,0.9795162095804706,0.4804046310800866,0.023561708262332077,0.7677766596749931,0.9674082716942368,0.8274050870386118,0.9795162095804708,0.956692970888824,0.9877579639837784
8,0.23965989677444835,0.40228996048513926,0.8355490681450167,0.30404505752250427,0.8466086793672353,0.4813896201535178,0.25252976774280256,0.46483739189611695,0.015562294482453614,0.6383748766057054,0.6383748766057054,0.4275745799015491,0.36373757840023235,0.01510375463416885,0.022967938466403715,0.40937969187384254,0.019362474564500635,0.02209591455237478,0.08816594889658962,0.023561708262332077,0.04105626176356528,0.05287072007113832,0.04417246239020053,0.03744305435862715,0.6648561058377347,0.8581139674513091,0.4218973672406697,0.4500949100635354,0.9297664089075389,0.24458689267500716,0.4500949100635354,0.7110307571485915,0.8325860888593423,0.8246370615801484,0.518774667675286,0.133250427330619,0.8325860888593423,0.5620730716345582,0.8581139674513091,0.8037770324159288,0.18667750465120986,0.035060531295422984,0.5074420686754626,0.02240890605936081,0.14799420585215464,0.133250427330619,0.1498919336816239,0.1498919336816239
9,0.5237739492001988,0.4669046908068068,0.9161047784667917,0.9674082716942367,0.9161047784667917,0.9161047784667917,0.9161047784667917,0.8006819620680201,0.39349302108079914,0.19268566773192858,0.10141397588327022,0.03986360758639596,0.03986360758639597,0.015864274484007915,0.03986360758639597,0.7864474977243411,0.037308116774911575,0.037308116774911575,0.016779044306641584,0.016779044306641584,0.030126947560331786,0.19514907491636785,0.22260970561283347,0.17176463673433315,0.916104778466792,0.916104778466792,0.8006819620680202,0.7493535570170835,0.916104778466792,0.8006819620680202,0.8006819620680202,0.8006819620680202,0.12956251432964971,0.08071639937818298,0.4669046908068068,0.7493535570170835,0.916104778466792,0.8904326030643334,0.9287302989850967,0.8904326030643334,0.0708850957669681,0.037308116774911575,0.037308116774911575,0.016308842012481905,0.5237739492001989,0.8904326030643334,0.12956251432964971,0.5237739492001989
10,0.8064065658159044,0.42189736724066973,0.07984029107818738,0.5273850622801726,0.21555612220306053,0.17030167791013565,0.6564141061211807,0.09828394222408382,0.8838875235922176,0.793674096262305,0.3606995921369843,0.015301028087236698,0.09746445950786893,0.01665218183735969,0.03310123639613509,0.012812042680952361,0.18667750465120986,0.07786284062284679,0.050341634776450116,0.2517935958244747,0.03242282217128505,0.017211299668653913,0.04356039856777186,0.017542580615614096,0.40720045759508117,0.6051159176059826,0.01912835463187946,0.8064065658159045,0.956692970888824,0.9359590510597332,0.7864474977243411,0.8064065658159045,0.7674525655618095,0.21165314477728725,0.18169173166803587,0.5620730716345581,0.9398838345093978,0.9324186144121458,0.9224604185697709,0.9398838345093978,0.02864413829635396,0.038090406684224275,0.9795162095804708,0.9645535844064427,0.26374476960265286,0.956692970888824,0.7110307571485913,0.9287302989850967
11,0.4376948995647488,0.3152618354464301,0.18273663776601956,0.18169173166803584,0.6837462537568376,0.18273663776601956,0.3203122185793765,0.9359590510597331,0.192836680169289,0.40228996048513926,0.08348338014847165,0.1897071134574463,0.1718846265673271,0.06867481609036642,0.037194839414676314,0.6514631424123535,0.045015286585190224,0.02641055532716959,0.013938420290388796,0.030932736327212905,0.1368427510277463,0.005590097634537569,0.016652181837359687,0.0063755292799168575,0.22260970561283347,0.4669046908068068,0.30873978037848665,0.8006819620680202,0.916104778466792,0.015154452788900884,0.6381508065592093,0.4211751909016533,0.30873978037848665,0.10141397588327021,0.192836680169289,0.12236423552739882,0.9685325307009935,0.18970711345744637,0.9091783223353638,0.1477526330248843,0.025264052965875576,0.12956251432964971,0.793674096262305,0.8514879135299591,0.7674525655618095,0.9091783223353638,0.6512297918752937,0.8217508344215807
12,0.12956251432964971,0.12956251432964971,0.03986360758639597,0.03986360758639597,0.03730811677491157,0.03986360758639597,0.03730811677491157,0.08071639937818298,0.16666666666666666,0.12956251432964971,0.12956251432964971,0.1926856677319286,0.03986360758639597,0.006518345661152641,0.08071639937818298,0.3521874283517515,0.12956251432964971,0.12956251432964971,0.08071639937818298,0.03986360758639597,0.08071639937818298,0.08071639937818298,0.016779044306641584,0.05325348945960037,0.5964180031090851,0.5964180031090851,0.5964180031090851,0.5964180031090851,0.5964180031090851,0.3521874283517515,0.5964180031090851,0.3521874283517515,0.12956251432964971,0.12956251432964971,0.08071639937818298,0.05325348945960037,0.916104778466792,0.8006819620680202,0.9674082716942368,0.916104778466792,0.3521874283517515,0.3521874283517515,0.8006819620680202,0.8006819620680202,0.5964180031090851,0.8006819620680202,0.5964180031090851,0.5964180031090851
13,0.2407520561425317,0.3622122152472242,0.40350961173419225,0.2951006941083811,0.5428672501848772,0.40350961173419225,0.28396745074883273,0.11827489961872635,0.2477313212889216,0.3240001476951149,0.39552764076806923,0.40937969187384254,0.11499066695892868,0.08958739308041548,0.0048306539588345845,0.4113292576135944,0.05325348945960037,0.37197716347506804,0.020122560386569236,0.005254308758516704,0.2105230643672936,0.07020851658581446,0.11613309683431637,0.03195659120209576,0.6648561058377347,0.7368713948671644,0.003657810759284972,0.7169326145620087,0.9877579639837784,0.9674082716942368,0.4376948995647488,0.9877579639837784,0.9577924484198259,0.3581297735592633,0.6601051441865243,0.6084547790014705,0.8667248608477914,0.8699362741351855,0.572261020341128,0.8731715739650104,0.16666666666666666,0.0776812017484818,0.8731715739650104,0.863127111527315,0.7169326145620087,0.9436614513020997,0.7169326145620087,0.9436614513020997
14,0.10483919586712291,0.08883598897241793,0.014062320045805732,0.03988117115020786,0.9398838345093976,0.9577924484198259,0.03178281362589495,0.0048306539588345845,0.8731715739650103,0.9836198226619123,0.9462124413834362,0.0048306539588345845,0.9877579639837781,0.10483919586712288,0.8603726435149963,0.7257976689399996,0.09530440511646798,0.016779044306641584,0.002448407203244321,0.002448407203244321,0.2637447696026529,0.03380864759338135,0.972544440625827,0.002448407203244321,0.9877579639837784,0.9877579639837784,0.9877579639837784,0.9877579639837784,0.9877579639837784,0.011754646248451258,0.9877579639837784,0.9877579639837784,0.0021643759395689596,0.192836680169289,0.4830915752141892,0.9877579639837784,0.9877579639837784,0.9877579639837784,0.9877579639837784,0.9877579639837784,0.037308116774911575,0.016308842012481905,0.9674082716942368,0.9877579639837784,0.9674082716942368,0.9877579639837784,0.9436614513020997,0.9877579639837784
15,0.18667750465120986,0.19846233513035177,0.11357901787303151,0.5187746676752861,0.3842032732384427,0.1940141219937962,0.6213006176354635,0.6700135344458286,0.3842032732384427,0.35269225634912055,0.12974823017120954,0.31216461906479326,0.5859422899976771,0.518774667675286,0.264162689614756,0.3622122152472241,0.1897071134574463,0.14799420585215464,0.17030167791013565,0.37638335280700774,0.633691322573722,0.07600444628461343,0.40417242963350986,0.13174858096383696,0.01755951347966986,0.03168946916651882,0.30873978037848665,0.17176463673433315,0.028644138296353955,0.007123056322484758,0.03719483941467632,0.045015286585190224,0.2883960743905803,0.3842032732384427,0.2031810092377184,0.40937969187384254,0.5523032452988593,0.19283668016928904,0.633691322573722,0.2883960743905803,0.01912835463187946,0.08505617782704253,0.2814521518208162,0.4863301075752072,0.8661600384448458,0.3842032732384427,0.12956251432964971,0.6641958640542509
16,0.039734307340705856,0.36050517420000944,0.18667750465120986,0.27483475502576016,0.9161047784667917,0.8064065658159044,0.8904326030643331,0.8904326030643331,0.3326204778874109,0.04878906985862268,0.05325348945960037,0.04878906985862268,0.0023391028764512146,0.002438149776435393,0.041305545020097624,0.006257735531006381,0.36050517420000944,0.05325348945960036,0.03177165783517088,0.09972469893330556,0.11197710180578468,0.044332028885739026,0.017812772777748634,0.006518345661152641,0.8006819620680202,0.8006819620680202,0.6381508065592094,0.7493535570170835,0.45472149925637095,0.015154452788900884,0.015154452788900884,0.8006819620680202,0.8904326030643334,0.6938941494117488,0.8274050870386117,0.7864474977243412,0.9725444406258272,0.9725444406258272,0.9685325307009935,0.9836198226619125,0.0708850957669681,0.0708850957669681,0.8274050870386118,0.5304701841857555,0.6381508065592094,0.5074420686754626,0.8006819620680202,0.8274050870386118
17,0.34236243102858777,0.33262047788741095,0.39726038965713567,0.3842032732384427,0.09381103581628396,0.050341634776450116,0.26416268961475603,0.19084653483828493,0.5237739492001989,0.18667750465120989,0.035060531295422984,0.08988913538636874,0.036156641741522284,0.03951470649241401,0.08505617782704254,0.3966200305850633,0.2583248965865188,0.1059707788085427,0.043123569051565204,0.10141397588327018,0.08576079462509834,0.3171154778464976,0.08576079462509834,0.13684275102774626,0.024212950315197473,0.12236423552739882,0.021005033067033024,0.011927689701573397,0.005484731949839286,0.037308116774911575,0.3605051742000095,0.6512297918752937,0.6641958640542508,0.3719771634750681,0.6336913225737218,0.5899443897316788,0.7610119622396695,0.6336913225737218,0.6465863043045421,0.8246370615801484,0.04178338562393209,0.38360428517326023,0.5859422899976768,0.6512297918752937,0.6284848695246386,0.6051159176059827,0.6051159176059827,0.5753328973843113
18,0.28839607439058024,0.38420327323844267,0.8064065658159044,0.8064065658159044,0.9645535844064426,0.3937246585578439,0.3836042851732601,0.9188503120755136,0.3719771634750681,0.0807884402806643,0.006257735531006381,0.002448407203244321,0.10609498668284437,0.016779044306641584,0.008834211007024024,0.9645535844064426,0.10597077880854272,0.17176463673433315,0.07421030567811748,0.0024007521186472642,0.04400616856658769,0.0452653232926906,0.07929866577714505,0.2196057491644785,0.9877579639837784,0.916104778466792,0.048789069858622684,0.07088509576696811,0.12236423552739882,0.006518345661152641,0.18629330463907887,0.0742103056781175,0.956692970888824,0.5241844435645471,0.8699362741351855,0.8064065658159045,0.8731715739650104,0.9877579639837784,0.9877579639837784,0.3719771634750681,0.05191519458470151,0.03719483941467632,0.9674082716942368,0.8217508344215807,0.9836198226619127,0.9836198226619127,0.9188503120755136,0.9795162095804708
